"","representative","rank","kingdom","phylum","class","order","family","genus","species","taxon","taxID","score"
"413","7d3d229f9358147db8f06c600d7e8983d05a5f12","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"414","75f6876e88c80a62ab49fd21aa4f540412f8e2e2","family",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"Flavobacteriaceae","consensus","consensus"
"415","5fa4362ef40a79b2e045bde88c005df66d36bba9","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Polaribacter",NA,"Polaribacter","consensus","consensus"
"416","74c0e7c5ab56e0ea79a7cf5e3707cc4be6128a86","family",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"Flavobacteriaceae","consensus","consensus"
"417","1aeeb4a3da2ae2d8e0bfbe38b0405c0994fe4bcc","family",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"Flavobacteriaceae","consensus","consensus"
"418","9f162ccc3d824bd309dff69565ae902a18c18f2b","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Polaribacter",NA,"Polaribacter","consensus","consensus"
"419","a24a487117b9f704094e4a848ecaa2eb1a8ac089","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Polaribacter",NA,"Polaribacter","consensus","consensus"
"420","c4ae074192556f8c999994c4fb815ae0b3998d7d","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Polaribacter",NA,"Polaribacter","consensus","consensus"
"421","27e22f56d753d9b6a28d519e022380dd46a4c21c","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Polaribacter",NA,"Polaribacter","consensus","consensus"
"422","2b135e6bd65f3a4fa5707871114c742bea59fd7e","family",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"Flavobacteriaceae","consensus","consensus"
"423","d1d33e07049089a77102a1acfacc23a2efa91520","family",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"Flavobacteriaceae","consensus","consensus"
"424","93b16d7d1fa3c5a6f86ef5c1e9804d953cb495e3","species",NA,NA,"Chrysophyceae","Chromulinales","Dinobryaceae","Dinobryon","Dinobryon pediforme","Dinobryon pediforme","consensus","consensus"
"425","cea2ef065e958fe817597b68a5a9c5e4c06c73a5","family",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"Flavobacteriaceae","consensus","consensus"
"426","ec5da0f481619aa6f202389561b38d8ad412d4c4","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Polaribacter",NA,"Polaribacter","consensus","consensus"
"427","25d6239ad20abcf209a89dbca00573ad66ffee6d","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"428","9dcf6a68f3c3b91890015c8f4a91bcd8fa5663f5","family","Metazoa","Tardigrada","Eutardigrada","Parachela","Isohypsibiidae",NA,NA,"Isohypsibiidae","consensus","consensus"
"429","ddb43d3620445022b773ffad641de147f9f92ac4","family",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"Flavobacteriaceae","consensus","consensus"
"430","333e3b6d762656e299737f7e5de0105abf8715f0","family",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"Flavobacteriaceae","consensus","consensus"
"431","ab339c8b141fcdb5384a5a1277d88875cd78a990","family",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"Flavobacteriaceae","consensus","consensus"
"432","8021be3fd561e4f48d0e09f24a86646f8e28434f","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Polaribacter",NA,"Polaribacter","consensus","consensus"
"433","a2cdf90a62c010e2717b78d8081796e954c25af1","genus","Metazoa","Mollusca","Gastropoda",NA,"Planorbidae","Biomphalaria",NA,"Biomphalaria","consensus","consensus"
"434","70441b709854756f65cdb34b970b209fd207a37e","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Polaribacter",NA,"Polaribacter","consensus","consensus"
"435","34692582ae65df264ac53522dd0c454da61a5191","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"436","2e543bd320faf6f155d7887eda25a5fd19b15ff9","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Polaribacter",NA,"Polaribacter","consensus","consensus"
"437","b233a736847ff6809ab9a98a691d4b81a68336a2","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"438","38ec63c1a105ffc4ca420bbedf21a8cc63d85de4","family",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"Flavobacteriaceae","consensus","consensus"
"439","cd7c03055865e3f6ae15f90a34f25c8b4929f8cd","family",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"Flavobacteriaceae","consensus","consensus"
"440","eb98ef98735095950b92d5d36cadbb2f71986407","family",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"Flavobacteriaceae","consensus","consensus"
"441","e2523259aa58dfabbdc5a0ddb27296011185898f","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"442","75257530649220c1ef6a92e881602be6778124da","family",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"Flavobacteriaceae","consensus","consensus"
"443","9d4535ca680ae6e6187f6f778a0e95e59ad0105b","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"444","59a13b32117f464a923d4f98d3043f1241ff1a3d","family",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"Flavobacteriaceae","consensus","consensus"
"445","5de5cb44a3043a5686825e41733f63a78e89722b","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Tamlana",NA,"Tamlana","consensus","consensus"
"446","0d4471b37366a495360cb84b658ec81af2aa430e","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Algibacter",NA,"Algibacter","consensus","consensus"
"447","cb3470e5f41530edab984bb383773bec9c03d87b","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Polaribacter",NA,"Polaribacter","consensus","consensus"
"448","2def000420597a3f185de0492eb35ee701b3f776","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Polaribacter",NA,"Polaribacter","consensus","consensus"
"449","3ef07f72210e59485d175f9456b235cac090b483","family",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"Flavobacteriaceae","consensus","consensus"
"450","3adf4d778be2c7fa4fef1a34a439b526a5984620","family",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"Flavobacteriaceae","consensus","consensus"
"451","5865ff91debaf3e93baf4f0d2ececf00efcaeece","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Polaribacter",NA,"Polaribacter","consensus","consensus"
"452","c5aa05a208d1d1a100771ec463fffa5c833b6c91","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Polaribacter",NA,"Polaribacter","consensus","consensus"
"453","3b4abaca7ff3ac9216d5947c0ab209e969e31faf","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Polaribacter",NA,"Polaribacter","consensus","consensus"
"454","4a83f9cac924c7b446db1234224df808fe4a62eb","family",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"Flavobacteriaceae","consensus","consensus"
"455","366a6fa78feeab0de856f5ecd1d7683ee93b9673","family",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"Flavobacteriaceae","consensus","consensus"
"456","a80a225146278a62d61fc802c5726d39ae69e8a3","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"457","6fb77fa617f3707ba81f45ba42112010c6f5c4b8","species",NA,NA,"Synurophyceae","Synurales","Mallomonadaceae","Synura","Synura sp.","Synura sp.","consensus","consensus"
"458","6f144d1372be738a511435811c4d5bbf26863058","family",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"Flavobacteriaceae","consensus","consensus"
"459","1073e3ceb75209b646c610e1519430e725321495","order","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA,"Pleosporales","consensus","consensus"
"460","f37de40a368d3988f119ab86a99db8460da5f35c","species","Metazoa","Arthropoda","Insecta","Trichoptera","Lepidostomatidae","Lepidostoma","Lepidostoma jewetti","Lepidostoma jewetti","consensus","consensus"
"461","4829d9c2ad3bded4827b4661ad724fffd8e742b3","family",NA,"Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae",NA,NA,"Sphingobacteriaceae","consensus","consensus"
"462","58132a3e46ec5073679fc06ea0956ae1bb62831e","family",NA,"Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae",NA,NA,"Sphingobacteriaceae","consensus","consensus"
"463","444f4c64406e46fb97d4377bfba729eb1d7df537","class",NA,"Evosea","Eumycetozoa",NA,NA,NA,NA,"Eumycetozoa","consensus","consensus"
"464","c1bddb19308165ce69c819e8640ca9e01919b6f8","family",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"Flavobacteriaceae","consensus","consensus"
"465","6f58be87509f2e27584f7ff9480fc482c31c28b2","family",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"Flavobacteriaceae","consensus","consensus"
"466","85624651f3f0a56be048669eb8a5911904df8c02","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Polaribacter",NA,"Polaribacter","consensus","consensus"
"467","2d068ae595f2b7a3489626436ad25dd443e89b87","family",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"Flavobacteriaceae","consensus","consensus"
"468","bf878c7cdb2372654db58d8d545a8739a532be79","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Polaribacter",NA,"Polaribacter","consensus","consensus"
"469","c1bc5b8d2da594fae2006e5a5811b825b16be3fc","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"470","8fea215ed3ba2777e9d507d34314f50596eb7bfc","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"471","78b99229308a075640dfc1bdd33ec3da5aebb2d5","species",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium johnsoniae","Flavobacterium johnsoniae","consensus","consensus"
"472","3fb477746311fbd66f2d2ab583ce4724f5d421d1","species",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium psychrophilum","Flavobacterium psychrophilum","consensus","consensus"
"473","8281ebf9158d0967b56333ea159c5bac9e069cf0","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"474","1a5052e87e124f15023dc0d6c1de223bceff0ca7","species","Metazoa",NA,NA,NA,NA,NA,"invertebrate environmental sample","invertebrate environmental sample","consensus","consensus"
"475","81abb88e25bb90acc58128299d197f2500da4016","family",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"Flavobacteriaceae","consensus","consensus"
"476","8af84f6b79513bacf3055c8c190661f384678f1e","species",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium psychrophilum","Flavobacterium psychrophilum","consensus","consensus"
"477","c07457a330dbcba0d5c4fa84f81c1fe5a3488d0c","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Polaribacter",NA,"Polaribacter","consensus","consensus"
"478","6b353b61f793d6c15f04a46b1a3ae203ece2b3ef","family",NA,"Tubulinea","Elardia","Arcellinida","Hyalospheniidae",NA,NA,"Hyalospheniidae","consensus","consensus"
"479","669920b64699b88acaf177fb3270afd76c1ff9c5","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"480","c05f6dcfc4fef029407d5ab5841dc0e81a93cad4","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"481","7cb464996810bd5046a94ca2824d597eed5edf84","family",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"Flavobacteriaceae","consensus","consensus"
"482","23d690bc31b3636a2640fcd9f59604c38f664deb","genus","Metazoa","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus",NA,"Calanus","consensus","consensus"
"483","9aa7bae1e04d241101ef971864a95e85c241e605","family",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"Flavobacteriaceae","consensus","consensus"
"484","93c1de9a43fd2dae24a89094f94711a396b89994","family",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"Flavobacteriaceae","consensus","consensus"
"485","1b9caf018635ee3367e1f2ce67c0fd592cff8ecf","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"486","bcdce5c482761807562e761715eb1630e946d6ad","family",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"Flavobacteriaceae","consensus","consensus"
"487","763a17bb59f3c75c83914983784ebed206d1654a","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Polaribacter",NA,"Polaribacter","consensus","consensus"
"488","adaae14f12a41b867bb8c9ceffcc81b1684bb275","species","Metazoa","Annelida","Clitellata","Enchytraeida","Enchytraeidae","Fridericia","Fridericia magna","Fridericia magna","consensus","consensus"
"489","d1b61c97d872b14a43a2082924944dc41b034a76","family",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"Flavobacteriaceae","consensus","consensus"
"490","1b708c14d8d8d647310c647cb27f45476507028b","family","Metazoa","Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,"Chironomidae","consensus","consensus"
"491","4c06ccb785b7c8abb1b519bbfa7803852be0a0cf","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"492","cba9085bffdc71406b372aa2b1e417ae3e1e5bee","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Crocinitomicaceae","Fluviicola",NA,"Fluviicola","consensus","consensus"
"493","1e22739176ea516a9f3f4446ec2c62b2414898b6","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"494","edad980685653b2ec80cf48a2c582d7cc4f53ce7","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"495","14d2de9f21ac1ffb5a26b73c4cd2f459c8248207","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"496","bbc6ca29241662b77bcb8dae5ba9e47d8a1bc184","family",NA,"Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,"Comamonadaceae","consensus","consensus"
"497","c99595848f6141ca1199043d11382ad5682b838f","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"498","7b6b1b3fc2f772b2bd05640a6f49a1cdee320cde","species",NA,"Discosea","Flabellinia",NA,"Vannellidae","Vannella","Vannella simplex","Vannella simplex","consensus","consensus"
"499","70723836231c3028d69fb637ef631c3fba299267","family",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"Flavobacteriaceae","consensus","consensus"
"500","e030803ab84e11a8b209ac1a9c4067368a63c3a0","phylum","Metazoa","Arthropoda",NA,NA,NA,NA,NA,"Arthropoda","consensus","consensus"
"501","77a495863f96addfd2a6ef74fbc82cbd26088255","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"502","f6e59f1839dbcab406e35b7e6a05fc35fb079f31","genus",NA,"Bacteroidetes","Chitinophagia","Chitinophagales","Chitinophagaceae","Niabella",NA,"Niabella","consensus","consensus"
"503","676c70c16a35528917b2cde7bf69a2393f593cdd","genus",NA,"Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"Pedobacter","consensus","consensus"
"504","a302d8b360588ea517560518487f7eb2c0c54538","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Polaribacter",NA,"Polaribacter","consensus","consensus"
"505","d98465ab454545ed9a5e2112b84668bdd3a1755d","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"506","ef6d00d7b003f73b093c7d950016ecc73b4afdc7","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"507","f0b6d1bdd2ce02d0e45104aeefb73bc3f699cf48","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"508","536be40474439dccd77db998bc4f402f9138cdfd","order","Metazoa","Arthropoda","Insecta","Diptera",NA,NA,NA,"Diptera","consensus","consensus"
"509","08ed7fb94a12a81e6f7aa3b5b0dc9d53f168653a","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"510","c5ac1bc77f97f67caa8d0558f6da7c28c314cb58","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"511","7011909a2a417b1016a5113ab285801cda10f86d","species",NA,"Evosea","Eumycetozoa","Trichiida","Trichiidae","Trichia","Trichia varia","Trichia varia","consensus","consensus"
"512","a61f218e8753a4f569aecd34711858eb63af5233","family",NA,"Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae",NA,NA,"Sphingobacteriaceae","consensus","consensus"
"513","5185cda8158ece80a56bc5573f4d29461491a267","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"514","6e325ac047ec61e318a69367f5ecb29e90cee3a0","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Polaribacter",NA,"Polaribacter","consensus","consensus"
"515","872cf3c44d4150089740be1bdf2f791213f325ce","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"516","2722f7e49233e8088671be8b590779a4f9ee3a7a","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"517","61e45d28c1dcb8da8971dbf8658529c9428dd0aa","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"518","5287bc931568f796b0a33e78d048dfead1de90fd","family",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"Flavobacteriaceae","consensus","consensus"
"519","e7fc56441a83d80e01244467c3d5f2f88084aa34","genus",NA,"Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"Pedobacter","consensus","consensus"
"520","cac856d80d69375de5ce2a700046e204922b6725","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"521","55401e663aa8c91198464a97e23dcb9cede49aa3","family",NA,"Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae",NA,NA,"Sphingobacteriaceae","consensus","consensus"
"522","78e312467b9ef8564698f53db2dee5fb54e5fe8c","species",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium psychrophilum","Flavobacterium psychrophilum","consensus","consensus"
"523","4d88b20ecf65c311ea901f2a5518253a415241f7","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"524","f46f16c9dcd0cdd0b01f5981006a92c237cae840","family",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"Flavobacteriaceae","consensus","consensus"
"525","e36a10333b808fdebc4ed39d2478d6f2cfd2e7e0","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"526","f71c00200562c526dcb8d5a6419085a5babeb693","species","Metazoa","Annelida","Clitellata","Haplotaxida","Naididae","Bothrioneurum","Bothrioneurum vejdovskyanum","Bothrioneurum vejdovskyanum","consensus","consensus"
"527","04c2737ad6a59c392645d842e6d3eb1e00a5d711","class",NA,"Evosea","Eumycetozoa",NA,NA,NA,NA,"Eumycetozoa","consensus","consensus"
"528","135112a826dc825739580a3f4e99ed426cfa35dd","genus",NA,"Discosea",NA,"Himatismenida","Cochliopodiidae","Cochliopodium",NA,"Cochliopodium","consensus","consensus"
"529","85ee40c51bc6d59975db449d8fbb84b06e9dc089","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"530","7e431e323192820385f0c405838dcf4cd11d9ee0","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"531","4b0539143e31eda56a195d6b81cfbae7e688c51c","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"532","c822dd1ab96a1e67fbe1e3c0cb3649264a225ef1","family","Metazoa","Annelida","Clitellata","Haplotaxida","Naididae",NA,NA,"Naididae","consensus","consensus"
"533","be53e354987f52790067c465d9bb45bb204be0d4","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"534","ecd925447e08be16f48ccb8d37ff1a056bddbc87","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"535","9b728f6bd9f81b8ed722bdfccf2332f38724c982","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"536","2e2cf02981a9bc7acd03fecbf38e66bc9e0a7cc5","family",NA,"Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae",NA,NA,"Sphingobacteriaceae","consensus","consensus"
"537","6f7364b97b44a9ec8e336d2bf227583080ea0069","family",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"Flavobacteriaceae","consensus","consensus"
"538","683bcb577bdf45cfce015b8b1f0949946e6b27ed","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"539","ccffd63ede54a7250c32ae7a8d98f6b991ca4f42","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"540","704f3496ffb5c28b9b5abe1a3ddbe27549d4caec","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"541","6505fe2afdbcecfda8583e8fecc99a8844eca521","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"542","e082b935feede90a7db9f981306c143f455ef07c","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"543","79855d800c39a0ac1ab73138eff8c598196dc540","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Polaribacter",NA,"Polaribacter","consensus","consensus"
"544","9c2eaa4687125d2627160141a7172e175c52861c","family",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"Flavobacteriaceae","consensus","consensus"
"545","5bc3578e787cc8cfc095acec1dcced0b31be24ca","species",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium psychrophilum","Flavobacterium psychrophilum","consensus","consensus"
"546","e25bfc04480e6a60d06a8b656796cc5f912cf49d","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"547","94f36e03d336f06f05c2476444fa757c4120f486","family",NA,"Evosea","Eumycetozoa","Physariida","Didymiaceae",NA,NA,"Didymiaceae","consensus","consensus"
"548","47ff1aa8422ee615e417ce55f46af44ea4a1b768","genus",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,"Flavobacterium","consensus","consensus"
"549","f7b54d862bc6f57125619a90abb4fb6ab0197064","family",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae",NA,NA,"Flavobacteriaceae","consensus","consensus"
