"","representative","taxID","taxon","rank","score","kingdom","phylum","class","order","family","genus","species"
"136","e3b0ccce73c06ad2f2b731579e447ce8008d0051",504568,"Salmoninae","subfamily",1,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"137","7b229ff25c83430a605fada700e034484f9bd61c",9126,"Passeriformes","order",1,"Metazoa","Chordata","Aves","Passeriformes","","",""
"138","a756ca344e4b2cee23c8b1af20575cb1492e3c0a",9126,"Passeriformes","order",0.9953,"Metazoa","Chordata","Aves","Passeriformes","","",""
"139","820cfd075f47f20633242965ca31b19a58e004dd",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"140","5c580733b4efddc20bf001aa82efcb949bb3380a",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"141","5a7e5ebe5d3d6d76de3044040dccd1ab3d048894",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"142","e04029741b30607e9d5cb7702809028938625323",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"143","e71ba8ec3d3fe9382a8b6d1e9a35e4465f22c098",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"144","c8a6fea784e55dad21a943d95b18c8dc23ae90f4",504568,"Salmoninae","subfamily",1,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"145","ca4009e9f4961a466d717e77ddddcf64a374073d",8830,"Anatidae","family",NA,"Metazoa","Chordata","Aves","Anseriformes","Anatidae","",""
"146","5dd01cf5895bd7b47d478699326449887ab16522",8092,"Cottidae","family",NA,"Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"147","938664359380dbee3750b52401ef676080339b09",8015,"Salmonidae","family",1,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"148","ee10a57b8e892ee72bf167c0efd0a15ec40cd488",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"149","2aabdc69f5f7834996039f4029fa03ecfe70ffc0",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"150","701aeed6f547b42b128b07f7246eabd031adaca0",9987,"Sylvilagus","genus",NA,"Metazoa","Chordata","Mammalia","Lagomorpha","Leporidae","Sylvilagus",""
"151","896b5dc5a405f8991b1173fa099c9fc04a3e2f71",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"152","0d6d626cbdd623dfcc37d910b5291b1a1304a0a7",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"153","164ca7cc63cc52c6120ca511c8e0f31ff9befcac",7746,"Petromyzontidae","family",1,"Metazoa","Chordata","Hyperoartia","Petromyzontiformes","Petromyzontidae","",""
"154","878be1b1395d5b12a9c1a31767a542241c1ce5a7",1,"root","no rank",1,"","","","","","",""
"155","30742d31b3cc7a387b96133d0998ecee07c83597",9347,"Eutheria","clade",1,"Metazoa","Chordata","Mammalia","","","",""
"156","1207cbe5df3777b475c4a76acdd88d9080792f04",7746,"Petromyzontidae","family",1,"Metazoa","Chordata","Hyperoartia","Petromyzontiformes","Petromyzontidae","",""
"157","7c23ac26c1c5e06f1ae20ecb5e63f9fa4fb68550",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"158","a820f46079cee471a98a4d886b3e769808e0036c",8416,"Neobatrachia","suborder",1,"Metazoa","Chordata","Amphibia","Anura","","",""
"159","0aab44a160730c1a01ca935ce746b4d38d38c4c2",337752,"Sciurini","tribe",1,"Metazoa","Chordata","Mammalia","Rodentia","Sciuridae","",""
"160","2361a42209f2e79e4a7770906315e2f60d9f55d6",1331674,"Pleurodelinae","subfamily",1,"Metazoa","Chordata","Amphibia","Caudata","Salamandridae","",""
"161","90b93d127737ff13a508a0fbe0026fce7a862bb4",1,"root","no rank",1,"","","","","","",""
"162","add643181dcc2db8c6488f043b292fe937d3990e",337752,"Sciurini","tribe",1,"Metazoa","Chordata","Mammalia","Rodentia","Sciuridae","",""
